Object ID,Name,Entity type,Name,Minimal Disambiguation,Information,Name (transliteration),Name (Greek font),Name (Latinized),Name in Latin texts,Alternative names,Alternative name for,Alternative name for - Object ID,Possibly the same as,Possibly the same as - Object ID,Possibly same as,Possibly same as - Object ID,Rationalized form of,Rationalized form of - Object ID,Rationalized form,Rationalized form - Object ID,Personification of,Personification of - Object ID,Identified with the author,Identified with the author - Object ID,Wikidata,PALP,Trismegistos,LIMC headword,Digital LIMC,Gender,Part of,Part of - Object ID
8188133,👤 Damasippos,Agent,Damasippos,,son of Icarios,,,,,Damasiclos,,,,,,,,,,,,,,,Q1158259,,https://www.trismegistos.org/name/2678,Damasippos,5B6nxgz0Qp2FqBqh9dZ5mwp,Male,,
8188133,👤 Damasippos,Agent,Damasippos,,son of Icarios,,,,,Amasiclos,,,,,,,,,,,,,,,Q1158259,,https://www.trismegistos.org/name/2678,Damasippos,5B6nxgz0Qp2FqBqh9dZ5mwp,Male,,
8188133,👤 Damasippos,Agent,Damasippos,,son of Icarios,,,,,Damasos,,,,,,,,,,,,,,,Q1158259,,https://www.trismegistos.org/name/2678,Damasippos,5B6nxgz0Qp2FqBqh9dZ5mwp,Male,,
8188128,👤 Daidalos,Agent,Daidalos,,"Athenian inventor & architect, builder of the Labyrinth",,,,Daedalus,,,,,,,,,,,,,,,,Q134756,daedalus,https://www.trismegistos.org/name/2664,,sF=YEBpqTtCk3AcNFjSuNAl,Male,,
8188126,👤 Cyzicos,Agent,Cyzicos,,king of the Doliones,,,,,,,,,,,,,,,,,,,,Q1795211,,https://www.trismegistos.org/name/49041,,rlE_P4jOTvCLqyepovMx7QN,Male,,
8188115,👤 Cycnos (s. of Ares),Agent,Cycnos,(s. of Ares),"son of Ares and Pelopia, killed by Heracles",,,,Cygnus,,,,,,,,,,,,,,,,Q577245,,https://www.trismegistos.org/name/25547,,6nR19GTtQ1ethU7Y4HXBxwH,Male,,
8188115,👤 Cycnos (s. of Ares),Agent,Cycnos,(s. of Ares),"son of Ares and Pelopia, killed by Heracles",,,,Cygnus,,,,,,,,,,,,,,,,Q577245,,https://www.trismegistos.org/name/25547,,FFb0XQlNQd6m3auxOjk=DgO,Male,,
8188114,👤 Lycaon (Thracian),Agent,Lycaon,(Thracian),"son of Ares and Pyrene, killed by Heracles",,,,,Cycnos,,,,,,,,,,,,,,,Q3268334,,https://www.trismegistos.org/name/22373,,MCd2pI=rQF=cZTlXz0eHQA9,Male,,
8188111,👥 the Cyclopes (thunderbolt-makers),Collective,the Cyclopes,(thunderbolt-makers),"sons of Ouranos and Ge, makers of Zeus' thunderbolts",,,,,,,,,,,,,,,,,,,,Q128430,,,,wo8tgWA_R_yW=6QSIJwl0gV,Male,,
8188102,👤 Cronos,Agent,Cronos,,"Titan, father of Zeus",,,,Saturn,,,,,,,,,,,,,,,,Q44204,,https://www.trismegistos.org/name/43318,Kronos,QNfKmHGETUWg_QVbNznh=ge,Male,,
8188097,👤 Cretheus (Thessalian),Agent,Cretheus,(Thessalian),son of Aiolos,,,,,,,,,,,,,,,,,,,,Q869665,,https://www.trismegistos.org/name/46330,,_FlHtBHvS6SGzfgmq6gZawt,Male,,
8188092,👤 Cresphontes,Agent,Cresphontes,,"one of the Heracleidai, son of Aristomachos",,,,,,,,,,,,,,,,,,,,Q1788026,,,,F64v0xoASGCtNqvzlH8Yeg6,Male,,
8188090,👤 Creousa (Athenian I),Agent,Creousa,(Athenian I),"daughter of Erechtheus, mother of Ion",,,,,,,,,,,,,,,,,,,,Q2196048,,,,_MkP=tgJStuopnhj7BNbgwn,Female,,
8188084,👤 Cratos,Agent,Cratos,,personification of power,,,,Potestas,,,,,,,,,,,,,,,,Q334447,,,Kratos,xfxZ0FX4RDqwg08_dWgyIwD,Male,,
8188080,👤 Cranaos,Agent,Cranaos,,early king of Athens,,,,,,,,,,,,,,,,,,,,Q928411,,,,3PRKumsGRyG9_=grnVDQIAC,Male,,
8188080,👤 Cranaos,Agent,Cranaos,,early king of Athens,,,,,,,,,,,,,,,,,,,,Q928411,,,,Ma3Zd==7RnOvyEAqUor52wG,Male,,
8188077,👥 the Couretes (guardians),Collective,the Couretes,(guardians),guard the infant Zeus,,,,Curetes,,,,,,,,,,,,,,,,Q247617,,,,9P6ZaTSKR7=HG4qpbAdHuQ0,Male,,
8188070,👤 Coronis (Thessalian),Agent,Coronis,(Thessalian),"daughter of Phlegyas, mother of Asclepios",,,,,,,,,,,,,,,,,,,,Q725286,,https://www.trismegistos.org/name/33153,,RleyjzTAQcemv=rR3gTASQD,Female,,
8188069,👤 Corinthos,Agent,Corinthos,,eponym of Corinth,,,,,Corinth,,,,,,,,,,,,,,,Q31256,,https://www.trismegistos.org/name/30546,,OVVYbhMeRHikF3WMM52jkAa,Male,,
8188067,👤 Copreus,Agent,Copreus,,Eurystheus' herald,,,,,,,,,,,,,,,,,,,,Q2641203,,https://www.trismegistos.org/name/9959,,mQM68XhVS_2UZdlB7EiNYws,Male,,
8188057,👤 Clytios (Trojan),Agent,Clytios,(Trojan),son of Laomedon,,,,,,,,,,,,,,,,,,,,Q2980449,,https://www.trismegistos.org/name/3671,Klytios III,Oh=kc=YzQiWncP_5SQ44xga,Male,,
8188055,👤 Clytaimnestra,Agent,Clytaimnestra,,wife of Agamemnon,,,,Clytaemnestra,,,,,,,,,,,,,,,,Q131157,,https://www.trismegistos.org/name/46325,,WV4acGMKQ9im2ukMclww5QF,Female,,
8188050,👤 Clymene (d. of Minyas),Agent,Clymene,(d. of Minyas),daughter of Minyas,,,,,,,,,,,,,,,,,,,,Q2980441,,https://www.trismegistos.org/name/47589,,0BpsWjM9TjKHXWFLm17DnAS,Female,,
8188026,👤 Circe,Agent,Circe,,"daughter of Helios and Perseis, encountered by Odysseus",,,,,,,,,,,,,,,,,,,,Q187602,circe,,,75fUF69TQQ=RxPwJi8xtDQv,Female,,
8188016,👤 Chrysippos (s. of Pelops),Agent,Chrysippos,(s. of Pelops),son of Pelops,,,,,,,,,,,,,,,,,,,,Q1043413,,https://www.trismegistos.org/name/2648,Chrysippos I,AAIwo3V=RMqNI6kDAjXpdQA,Male,,
8188011,👤 Chrysaor,Agent,Chrysaor,,son of Poseidon and Medousa,,,,,,,,,,,,,,,,,,,,Q320660,,,,G5SwOVZMR4q8iVnbJwyVRwp,Male,,
8188007,👤 Chloris (d. of Amphion),Agent,Chloris,(d. of Amphion),daughter of Amphion (variously identified) and sometimes Niobe,,,,,,,,,,,,,,,,,,,,Q28122362,,,,47ZC64nBSaqtOTtSMVu8lQg,Female,,
8188006,👤 Chione (d. of Boreas),Agent,Chione,(d. of Boreas),daughter of Boreas,,,,,,,,,,,,,,,,,,,,Q7382381,,https://www.trismegistos.org/name/48095,,vIhwva=MQgO5QUijXO6J8wQ,Female,,
8187998,👥 the Charites,Collective,the Charites,,"personifications of grace, sometimes singular ('Charis')",,,,the Gratiae,Charis,,,,,,,,,,,,,,,Q184353,,,,tXb8qx48Smet0_dqHNOiGgi,Female,,
8187998,👥 the Charites,Collective,the Charites,,"personifications of grace, sometimes singular ('Charis')",,,,the Gratiae,the Graces,,,,,,,,,,,,,,,Q184353,,,,tXb8qx48Smet0_dqHNOiGgi,Female,,
8187997,👤 Chariclo (m. of Teiresias),Agent,Chariclo,(m. of Teiresias),nymph,,,,,,,,,,,,,,,,,,,,Q4358140,,,,hdcQ3JcWS3KMXeacZdg7HA5,Female,,
8187994,👤 Chalcodon (Euboian),Agent,Chalcodon,(Euboian),father of Elephenor,,,,,,,,,,,,,,,,,,,,Q2640841,,,,hGM2tbQBTeqfV71H1dFJDwM,Male,,
8187980,👥 the Cercopes,Collective,the Cercopes,,two brothers captured by Heracles,,,,,,,,,,,,,,,,,,,,Q1504253,,,,HTaH6jQ8QWSAbRqqaR6xOgk,Male,,
8187977,👤 Cerberos (dog),Agent,Cerberos,(dog),three-headed guardian dog of the underworld,,,,Cerberus,Marley,,,,,,,,,,,,,,,Q83496,,,,9InTpcrKRD2GiKyG2itf6Q8,Male,,
8187975,👤 Cephisos (river god),Agent,Cephisos,(river god),river god of various locations,,,,,,,,,,,,,,,,🌍 River Cephisos (Attica),10161356,,,Q1478704,,https://www.trismegistos.org/name/43679,,Q1B4cxorRg6yfjeEv4W27wV,Male,,
8187975,👤 Cephisos (river god),Agent,Cephisos,(river god),river god of various locations,,,,,,,,,,,,,,,,🌍 River Cephisos (Eleusis),10185073,,,Q1478704,,https://www.trismegistos.org/name/43679,,Q1B4cxorRg6yfjeEv4W27wV,Male,,
8187975,👤 Cephisos (river god),Agent,Cephisos,(river god),river god of various locations,,,,,,,,,,,,,,,,🌍 River Cephisos (Phocis/Boiotia),9688209,,,Q1478704,,https://www.trismegistos.org/name/43679,,Q1B4cxorRg6yfjeEv4W27wV,Male,,
8187975,👤 Cephisos (river god),Agent,Cephisos,(river god),river god of various locations,,,,,,,,,,,,,,,,🌍 River Cephisos (Argolid),11289020,,,Q1478704,,https://www.trismegistos.org/name/43679,,Q1B4cxorRg6yfjeEv4W27wV,Male,,
8187973,👤 Cepheus (f. of Andromeda),Agent,Cepheus,(f. of Andromeda),father of Andromeda,,,,,,,,,,,,,,,,,,,,Q858116,,https://www.trismegistos.org/name/46315,Kepheus I,KnOhbAKiRT=P0syNVbZHMQo,Male,,
8187972,👤 Cepheus (Argonaut),Agent,Cepheus,(Argonaut),"Arcadian, Argonaut, Calydonian boar hunter, ally of Heracles",,,,,,,,,,,,,,,,,,,,Q3664177,,https://www.trismegistos.org/name/46315,,951zn7pcTUSrEemBhD3F_AQ,Male,,
8187971,👤 Cephalos (h. of Procris),Agent,Cephalos,(h. of Procris),"Phocian or Athenian husband of Procris, abducted by Eos",,,,,,,,,,,,,,,,,,,,Q643504,,https://www.trismegistos.org/name/3598,,poVwN2hxS6OZ=2ENfhYe4g_,Male,,
8187970,👥 the Centaurs,Collective,the Centaurs,,half-horse half-human beings,,,,,,,,,,,,,,,,,,,,Q83203,centaur,,Kentauroi et Kentaurides,gtJHdLWkQ2m_E3heLOkpXQH,Undefined,,
8187970,👥 the Centaurs,Collective,the Centaurs,,half-horse half-human beings,,,,,,,,,,,,,,,,,,,,Q83203,centaur,,Kentauroi et Kentaurides,CSZ8UX7rQCmi2cp5lMpNSQ9,Undefined,,
8187960,👤 Cecrops (Athenian I),Agent,Cecrops,(Athenian I),early king of Athens,,,,,,,,,,,,,,,,,,,,Q500739,,https://www.trismegistos.org/name/44892,,YNmQxJsXQDWtRRmNX57f1gL,Male,,
8187959,👤 Cebriones,Agent,Cebriones,,"son of Priam, killed by Patroclos at Troy",,,,,,,,,,,,,,,,,,,,Q655184,,,,dcLMn1RoQi2d7oAXyVjfPA7,Male,,
8187955,👤 Castor (Spartan),Agent,Castor,(Spartan),"one of the Dioscouroi, Calydonian boar hunter, Argonaut",,,,,,,,,,,,,,,,,,,,Q11294144,dioskouros,https://www.trismegistos.org/name/3574,Dioskouroi/Castores,hXI4_Em6SM=nUoHYjqHYgg9,Male,,
8187955,👤 Castor (Spartan),Agent,Castor,(Spartan),"one of the Dioscouroi, Calydonian boar hunter, Argonaut",,,,,,,,,,,,,,,,,,,,Q11294144,dioskouros,https://www.trismegistos.org/name/3574,Dioskouroi/Castores,jlvD9nP0Tmeusyf0ukyoDAn,Male,,
8187953,👤 Cassandra,Agent,Cassandra,,"a prophet never believed, daughter of Priam and Hecabe",,,,,,,,,,,,,,,,,,,,Q170779,cassandra,https://www.trismegistos.org/name/9815,Kassandra I,i3i6rRkiRqGzIqOkURtw7QE,Female,,
8187949,👤 Capaneus,Agent,Capaneus,,one of the Seven against Thebes,,,,,,,,,,,,,,,,,,,,Q833806,,https://www.trismegistos.org/name/18660,,ksWTKfxFTle6z8x1HVftMAI,Male,,
8187947,👤 Canace,Agent,Canace,,daughter of Aiolos,,,,,,,,,,,,,,,,,,,,Q1362409,,https://www.trismegistos.org/name/46271,,aL29IuCjRse_mVifRHXPYgJ,Female,,
8187944,👤 Calypso (d. of Atlas),Agent,Calypso,(d. of Atlas),"daughter of Atlas, encountered by Odysseus",,,,,,,,,,,,,,,,,,,,Q48961,,,,vV14b9BnSS2G8xSy=85KjQM,Female,,
8187938,👤 Callisto,Agent,Callisto,,daughter of Lycaon,,,,,,,,,,,,,,,,,,,,Q203673,callisto,,,==P0PJ0ATi6lRGhl7W4w7gD,Female,,
8187935,👤 Callirhoe (Acarnian),Agent,Callirhoe,(Acarnian),daughter of Acheloos,,,,,,,,,,,,,,,,,,,,Q1722503,,https://www.trismegistos.org/name/18303,,VEWB9KdpS26uJI2Ppbr_mg4,Female,,
8187929,👤 Calchas,Agent,Calchas,,"prophet, son of Thestor",,,,,,,,,,,,,,,,,,,,Q725527,,https://www.trismegistos.org/name/46262,,j6iWw=knThKbNiNnvsqahgu,Male,,
8187921,👤 Briseis,Agent,Briseis,,captive woman of Achilles,,,,,,,,,,,,,,,,,,,,Q244318,,https://www.trismegistos.org/name/39624,,WF7cuw6aTq25WeVZs9n=0Ae,Female,,
8187906,👤 Boreas,Agent,Boreas,,personification of the north wind,,,,Aquilo,,,,,,,,,,,,,,,,Q109220,borea,https://www.trismegistos.org/name/2517,,V5DaxFlXRuG426GecDM6wAX,Male,,
8187899,👤 Bia,Agent,Bia,,personification of violence,,,,Vis,,,,,,,,,,,,,,,,Q237224,,https://www.trismegistos.org/name/2499,Bia et Kratos,LmzNll5QS8CHJ5h7RTgb2QR,Female,,
8187896,👤 Bellerophon,Agent,Bellerophon,,kills the Chimaira,Bellerophontes,,,,Hipponous,,,,,,,,,,,,,,,Q189872,bellerophon,,,NRqfvgrYQm=3JBMH35xyrgF,Male,,
8187895,👤 Baton,Agent,Baton,,charioteer of Amphiaraos,,,,,Elaton,,,,,,,,,,,,,,,Q3636218,,https://www.trismegistos.org/name/2471,,5_hVorE_RWa4HB4ysiOAagU,Male,,
8187889,👤 Axios (river god),Agent,Axios,(river god),river god,,,,,,,,,,,,,,,,🌍 River Axios (N. Greece),8195680,,,Q4830640,,https://www.trismegistos.org/name/41103,,yQs6d4EyRJ2jMu=hw1SCaAg,Male,,
8187885,👤 Autonoe (Theban),Agent,Autonoe,(Theban),daughter of Cadmos,,,,,,,,,,,,,,,,,,,,Q94072,,https://www.trismegistos.org/name/49134,,oQJgYscnT0qMiH3o15XpHw4,Female,,
8187878,👤 Auge,Agent,Auge,,mother of Telephos,,,,,,,,,,,,,,,,,,,,Q760213,auge,https://www.trismegistos.org/name/8885,,yi6V4eOgTrSYNZ1Kxeyqngl,Female,,
8187873,👤 Atreus,Agent,Atreus,,"son of Pelops, father of Agamemnon and Menelaos",,,,,,,,,,,,,,,,,,,,Q192469,,https://www.trismegistos.org/name/2402,,6OdDAUOBQ4G5Ske4a1G_TQ2,Male,,
8187872,👤 Atlas,Agent,Atlas,,holds up the sky as punishment,,,,,,,,,,,,,,,,🌍 Mount Atlas (unlocatable),8254010,,,Q130818,,https://www.trismegistos.org/name/36019,Atlas,s91QuXcWQgSY38r=vsXX_QS,Male,,
8187865,👤 Atalante,Agent,Atalante,,"Calydonian boar hunter, Argonaut",,,Atalanta,,,,,,,,,,,,,,,,,Q190323,atalanta,https://www.trismegistos.org/name/2392,Atalante,EEaR5f7XSQWrbe_b0j=TDAV,Female,,
8187850,👤 Astyanax (Trojan),Agent,Astyanax,(Trojan),son of Hector and Andromache,,,,,,,,,,,,,,,,,,,,Q334787,,https://www.trismegistos.org/name/28411,,An4CmdcJQeyO8FYMRV2c5g8,Male,,
8187847,👤 Asteropaios,Agent,Asteropaios,,"son of Pelegon, leader of the Paionian contingent, killed by Achilles at Troy",,,,,,,,,,,,,,,,,,,,Q748909,,https://www.trismegistos.org/name/2384,,LxNcHFjrR_OPTsekXbirVAA,Male,,
8187838,👤 Asopos (river god),Agent,Asopos,(river god),river god and eponym of rivers in Sicyon and Boiotia,,,Asopus,,,,,,11302924,👤 Asopos (Phliasian),11302924,,,,,🌍 River Asopos (Sicyon),8254150,,,Q622781,,,,JHdk5eFwSsODMG2z8FqbqQO,Male,,
8187838,👤 Asopos (river god),Agent,Asopos,(river god),river god and eponym of rivers in Sicyon and Boiotia,,,Asopus,,,,,,11302924,👤 Asopos (Phliasian),11302924,,,,,🌍 River Asopos (Boiotia),9612000,,,Q622781,,,,JHdk5eFwSsODMG2z8FqbqQO,Male,,
8187836,👤 Asios (Percote),Agent,Asios,(Percote),"son of Hyrtacos, leader of the Percote contingent at Troy",,,,,,,,,,,,,,,,,,,,Q2647181,,https://www.trismegistos.org/name/2358,,oiGWDb0RQFC7atRFMoaQ1wp,Male,,
8187834,👤 Asclepios,Agent,Asclepios,,"son of Apollo, god of healing",,,,Aesculapius,,,,,,,,,,,,,,,,Q83223,,https://www.trismegistos.org/name/6666,,GZax_MMsQgaVOKfqzEjrLgt,Male,,
8187829,👤 Artemis,Agent,Artemis,,Olympian goddess,,,,Diana,,,,,,,,,,,,,,,,Q39503,artemis,https://www.trismegistos.org/name/2339,,h7FI4rxGQy2I1Yh=PbPJKwN,Female,,
8187829,👤 Artemis,Agent,Artemis,,Olympian goddess,,,,Diana,,,,,,,,,,,,,,,,Q39503,artemis,https://www.trismegistos.org/name/2339,,5HXNO4hLQOuerBJ2UZlYaQG,Female,,
8187817,👤 Ariadne,Agent,Ariadne,,daughter of Minos,,,,,,,,,,,,,,,,,,,,Q184874,ariadne,https://www.trismegistos.org/name/45612,,o9IxHEHnRaSrYcU3sAqx8Q3,Female,,
8187817,👤 Ariadne,Agent,Ariadne,,daughter of Minos,,,,,,,,,,,,,,,,,,,,Q184874,ariadne,https://www.trismegistos.org/name/45612,,nP5HHyjiRkOH=GQcWD_pzwl,Female,,
8187813,👥 the Argonauts,Collective,the Argonauts,,sailors on the Argo,,,,,the Minyans,,,,,,,,,,,,,,,Q165510,,,,IgGHvuRaQBeO9mfk_ms_MwN,Undefined,,
8187809,👤 Argiope (Parnassian),Agent,Argiope,(Parnassian),"nymph, mother of Thamyris",,,,,,,,,,,,,,,,,,,,Q3622436,,,,Bj16VyN6Tqece8f14YYGbAd,Female,,
8187806,👤 Ainetos,Agent,Ainetos,,son of Deion,,,,,,,,,,,,,,,,,,,,Q18018199,,https://www.trismegistos.org/name/1812,,5XQ5aoFrQieDDneYHGfjLQ4,Male,,
8182259,👤 Argeia (Argive),Agent,Argeia,(Argive),daughter of Adrastos,,,Argia,,,,,,,,,,,,,,,,,Q644385,,,,7gUt7TXSTOiMUQ2V22x=kgh,Female,,
8182253,👤 Ares,Agent,Ares,,Olympian god,,,,Mars,,,,,,,,,,,,,,,,Q40901,ares,https://www.trismegistos.org/name/2238,Ares,R4lT1tPuTAqE_Xb=DDAgDAP,Male,,
8182253,👤 Ares,Agent,Ares,,Olympian god,,,,Mars,,,,,,,,,,,,,,,,Q40901,ares,https://www.trismegistos.org/name/2238,Ares,PUNy_=9gR3mmGutMCqqwswm,Male,,
8182253,👤 Ares,Agent,Ares,,Olympian god,,,,Mars,,,,,,,,,,,,,,,,Q40901,ares,https://www.trismegistos.org/name/2238,Ares,_JnD472sQ=iKwBW9cYwpxA1,Male,,
8182253,👤 Ares,Agent,Ares,,Olympian god,,,,Mars,,,,,,,,,,,,,,,,Q40901,ares,https://www.trismegistos.org/name/2238,Ares,sfOVT1K7SLWRs0J23xFubgT,Male,,
8182251,👤 Areion (horse),Agent,Areion,(horse),immortal horse of Adrastos,,,,,Arion,,,,,,,,,,,,,,,Q842435,,https://www.trismegistos.org/name/2301,,luCBGvyrQI6udVT96nDktg1,Male,,
8182236,👤 Arcas,Agent,Arcas,,son of Zeus and Callisto,Arkas,,,,,,,,,,,,,,,,,,,Q606422,,https://www.trismegistos.org/name/2304,Arkas,LdQtfSLJQJ=A9rxnGM2pPwS,Male,,
8182233,👤 Apollo,Agent,Apollo,,Olympian god,,,,,,,,,,,,,,,,,,,,Q37340,apollo,,Apollon,Whv9TTrqRKe3yGSjUcNmBwm,Male,,
8182233,👤 Apollo,Agent,Apollo,,Olympian god,,,,,,,,,,,,,,,,,,,,Q37340,apollo,,Apollon,6HLA0kL9RAODJQKQ1yKbaQ5,Male,,
8182233,👤 Apollo,Agent,Apollo,,Olympian god,,,,,,,,,,,,,,,,,,,,Q37340,apollo,,Apollon,ZU2yAxrFT0KlfnVU1DZIuwf,Male,,
8182231,👤 Aphrodite,Agent,Aphrodite,,Olympian goddess,,,,Venus,Cytherea Cypris,,,,,,,,,,,,,,,Q35500,aphrodite,https://www.trismegistos.org/name/1741,Aphrodite,5gHKz2lzRz2i7KQncYXkKAD,Female,,
8182231,👤 Aphrodite,Agent,Aphrodite,,Olympian goddess,,,,Venus,Cytherea Cypris,,,,,,,,,,,,,,,Q35500,aphrodite,https://www.trismegistos.org/name/1741,Aphrodite,W4RwlmicRBmy=qeAGgxBmAg,Female,,
8182229,👤 Apheidas (Arcadian),Agent,Apheidas,(Arcadian),son of Arcas,,,,,Amphidamas,,,,,,,,,,,,,,,Q3606201,,,,asd7oEL7Sa69Xn3iaBPfEAh,Male,,
8182218,👤 Antiope (Theban),Agent,Antiope,(Theban),"daughter of Nycteus, mother of Zethos and Amphion",,,,,,,,,,,,,,,,,,,,Q461439,,https://www.trismegistos.org/name/49013,Antiope I,ukUTphwnS42QFV2DeQoM3A3,Female,,
8182215,👤 Antiochos (Heraclid),Agent,Antiochos,(Heraclid),"son of Heracles, eponym of Attic tribe Antiochis",,,,,,,,,,,,,,,,,,,,Q4067044,,https://www.trismegistos.org/name/2087,Antiochos,2id1JYF9TMWM9RTR7UyiOQl,Male,,
8182210,👤 Antilochos (Pylian),Agent,Antilochos,(Pylian),"son of Nestor, Pylian fighter at Troy",,,,,,,,,,,,,,,,,,,,Q577552,,https://www.trismegistos.org/name/2085,,6podMxV3TweFnaiT_UInIAG,Male,,
8182206,👤 Antigone (Theban),Agent,Antigone,(Theban),daughter of Oedipus,,,,,,,,,,,,,,,,,,,,Q131351,,https://www.trismegistos.org/name/2073,,cedrb7bhRfGfn93xlqNe1gZ,Female,,
8182196,👤 Antenor (Trojan),Agent,Antenor,(Trojan),prominent Trojan,,,,,,,,,,,,,,,,,,,,Q571969,,https://www.trismegistos.org/name/2066,Antenor I,pADIPjCiSp6_g2UIEABFEQa,Male,,
8182194,👤 Antaios,Agent,Antaios,,"son of Poseidon, wrestles Heracles",,,,,,,,,,,,,,,,,,,,Q272006,,https://www.trismegistos.org/name/2063,,TUilbuQ3TRKdeGXHmEg_6wm,Male,,
8182193,👤 Anogon,Agent,Anogon,,son of Castor and Hilaeira,,,,,Anaxis,,,,,,,,,,,,,,,Q26690165,,,,aThJ2qTpReixSGXKbrBDlAN,Male,,
8182193,👤 Anogon,Agent,Anogon,,son of Castor and Hilaeira,,,,,Anaxias,,,,,,,,,,,,,,,Q26690165,,,,aThJ2qTpReixSGXKbrBDlAN,Male,,
8182192,👤 Anios (Delian),Agent,Anios,(Delian),"son of Apollo and Rhoio, father of the Oinotropoi",,,,,,,,,,,,,,,,,,,,Q374275,,https://www.trismegistos.org/name/8561,,npVQaIn1SN6EoBVPpZJAtgV,Male,,
8182189,👤 Andromeda,Agent,Andromeda,,wife of Perseus,,,,,,,,,,,,,,,,,,,,Q161582,,https://www.trismegistos.org/name/49118,Andromeda I,0MPn2mi_QTC41tp3cF9UuQy,Female,,
8182188,👤 Andromache,Agent,Andromache,,"daughter of Eetion, wife of Hector",,,,,,,,,,,,,,,,,,,,Q19376,,https://www.trismegistos.org/name/21137,,4XtqHyqxTs=XhD2RVC61SAh,Female,,
8182187,👤 Androgeos,Agent,Androgeos,,son of Minos,,,,,Eurygyos,,,,,,,,,,,,,,,Q512388,,https://www.trismegistos.org/name/46216,,HqYmSMVDTBGe6hALEkh6HQZ,Male,,
8182187,👤 Androgeos,Agent,Androgeos,,son of Minos,,,,,Eurygyes,,,,,,,,,,,,,,,Q512388,,https://www.trismegistos.org/name/46216,,HqYmSMVDTBGe6hALEkh6HQZ,Male,,
8182179,👤 Anchises (Trojan),Agent,Anchises,(Trojan),"son of Capys, father of Aineias",,,,,,,,,,,,,,,,,,,,Q211953,,https://www.trismegistos.org/name/21178,,5RnN9sLDTA6pnmYLiggjNQ1,Male,,
8182174,👤 Anaxibia (Danaid),Agent,Anaxibia,(Danaid),Danaid,,,,,,,,,,,,,,,,,,,,Q15712534,,https://www.trismegistos.org/name/49105,,XnELDQ9aTZ2NHY5JaunahQM,Female,,
8182170,👤 Amythaon,Agent,Amythaon,,"son of Cretheus, father of Bias and Melampous",,,,,,,,,,,,,,,,,,,,Q482134,,,Amythaon,tz8wiqy7REeqPbqTArFDawc,Male,,
8182168,👤 Amymone,Agent,Amymone,,"Danaid, mother of Nauplios",,,,,,,,,,,,,,,,,,,,Q482096,amymone,https://www.trismegistos.org/name/48352,,iOxqtHM_SXyPy8PT=2xGcAe,Female,,
8182163,👤 Amphitryon,Agent,Amphitryon,,mortal father of Heracles,,,,,,,,,,,,,,,,,,,,Q206214,amphitryton,https://www.trismegistos.org/name/46181,,6qrj2C3kQJq9fZa5yZKO3QO,Male,,
8182148,👤 Amphilochos (epigonos),Agent,Amphilochos,(epigonos),"son of Amphiaraos, one of the Epigonoi",,,,,,,,,,,,,,,,,,,,Q474888,,https://www.trismegistos.org/name/1955,,_1Je1pyqRkifNtUtW=p65gx,Male,,
8182142,👤 Amphiaraos,Agent,Amphiaraos,,"prophet, Calydonian boar hunter, Argonaut, one of the Seven against Thebes",,Ἀμφιάραος,Amphiaraus,,,,,,,,,,,,,,,,,Q330584,,https://www.trismegistos.org/name/48864,,e0hhfhAnS2e0_cY0_uqnxgz,Male,,
8182142,👤 Amphiaraos,Agent,Amphiaraos,,"prophet, Calydonian boar hunter, Argonaut, one of the Seven against Thebes",,Ἀμφιάραος,Amphiaraus,,,,,,,,,,,,,,,,,Q330584,,https://www.trismegistos.org/name/48864,,AEjOwtyjSHeCJA0iPDPhkwK,Male,,
8182135,👤 Amarynceus,Agent,Amarynceus,,"Elean, father of Hippostratos and Diores",,,,,,,,,,,,,,,,,,,,Q2466253,,,,FKrLtd2aQqWflKyv2X9Rugx,Male,,
8182133,👤 Amaltheia,Agent,Amaltheia,,"nurse of Zeus, either nymph or goat, and owner of horn of plenty",,,,,,,,,,,,,,,,,,,,Q107785,,,Amaltheia,6zdvMECjQ0yw58pnn=PrNwU,Female,,
8182131,👤 Althaia,Agent,Althaia,,"daughter of Thestios, mother of Meleagros",,,,,,,,,,,,,,,,,,,,Q440440,,https://www.trismegistos.org/name/45616,,kmiM2QmNSd63IpFVwXD09wN,Female,,
8182124,👤 Alexander (Trojan),Agent,Alexander,(Trojan),"Trojan hero, abducts Helen",,,,,Alexandros,,,,,,,,,,,,,,,Q167646,paris,https://www.trismegistos.org/name/1882,,AU3yAhsHQ4WZZEA7zvilRAi,Male,,
8182124,👤 Alexander (Trojan),Agent,Alexander,(Trojan),"Trojan hero, abducts Helen",,,,,Alexandros,,,,,,,,,,,,,,,Q167646,paris,https://www.trismegistos.org/name/1882,,irHCjhQnS=WdPgoCay5UFgz,Male,,
8182124,👤 Alexander (Trojan),Agent,Alexander,(Trojan),"Trojan hero, abducts Helen",,,,,Paris,,,,,,,,,,,,,,,Q167646,paris,https://www.trismegistos.org/name/1882,,AU3yAhsHQ4WZZEA7zvilRAi,Male,,
8182124,👤 Alexander (Trojan),Agent,Alexander,(Trojan),"Trojan hero, abducts Helen",,,,,Paris,,,,,,,,,,,,,,,Q167646,paris,https://www.trismegistos.org/name/1882,,irHCjhQnS=WdPgoCay5UFgz,Male,,
8182122,👤 Aleos,Agent,Aleos,,father of Cepheus and Auge and others,,,,,,,,,,,,,,,,,,,,Q1536527,,https://www.trismegistos.org/name/8421,,ttUSVGm2SNaGEVdO_TvHHAS,Male,,
